lead_id,name,email,mobile,company,website,source,industry,followups,score,isConverted
L00851,Laurie Jones,mckayelizabeth@example.net,2885834496,Stone and Sons,http://williams.com/,Website,IT,4,87,Yes
L00852,Anthony Smith,juliangarcia@example.org,9786212573,"Hayes, Powers and Barrett",https://www.morgan.com/,Website,Retail,6,47,No
L00853,Kayla Carroll,millerlisa@example.com,1680710401,"Marshall, Turner and Summers",https://mckee.biz/,Referral,Healthcare,10,91,Yes
L00854,Michael Thomas,wcruz@example.com,0240577770,Mata Group,http://smith.com/,Event,Education,5,21,Yes
L00855,Jasmine Green,ericlong@example.net,9198775749,Clark Ltd,http://johnson.net/,Partner,Manufacturing,6,76,Yes
L00856,Julie Hensley,kathrynbradley@example.net,3542893889,Fitzgerald Ltd,https://miller-arnold.com/,Event,IT,5,76,Yes
L00857,Gregory Johnson,malik24@example.com,4512033601,Schmidt-Luna,https://schneider.com/,LinkedIn,Education,5,83,Yes
L00858,Kelli Ingram,patriciaowens@example.com,1027251879,Colon Inc,https://www.johnson.biz/,LinkedIn,IT,10,45,No
L00859,Heidi Black,nicoledoyle@example.org,3777487620,Torres-Williams,https://www.rios.net/,Partner,Retail,3,36,No
L00860,Willie Smith,xrivas@example.com,9057437824,Cordova-Bean,http://figueroa.com/,Email Campaign,Manufacturing,9,63,Yes
L00861,Amy Jones,pauljohnson@example.net,1294348766,Callahan-Humphrey,https://www.miller.com/,Event,Retail,9,39,No
L00862,Jeffery Robinson,james34@example.com,5283609676,Underwood-King,http://coleman-silva.com/,Email Campaign,Retail,5,75,Yes
L00863,Steven Brown,eweeks@example.org,6801998022,"Adams, Becker and Cooley",https://smith.com/,Email Campaign,Manufacturing,2,77,Yes
L00864,Jason Rodgers,hcontreras@example.org,9420194422,Levine-Hartman,https://www.hodges.biz/,LinkedIn,Finance,10,94,Yes
L00865,Brittney Clark,jonathan35@example.net,8434853815,Lewis-Kramer,https://williams.biz/,Referral,Finance,9,95,Yes
L00866,Julie Reeves,sydneyrichardson@example.net,4243579511,"Cruz, Brennan and Hart",http://pena.info/,Partner,Manufacturing,4,91,Yes
L00867,Robert Grant,youngmark@example.org,7688754358,Jackson PLC,https://www.sanders.com/,Referral,Education,8,64,Yes
L00868,Richard Dawson,phillipphillips@example.org,0031820606,"Hancock, Keller and Smith",http://www.santana-barrera.com/,Email Campaign,Education,10,87,Yes
L00869,Michael Hall,salaspeggy@example.net,8550402307,"Carlson, Bradford and Moreno",https://www.hurst-chen.com/,Cold Call,Manufacturing,0,56,No
L00870,Mark Zavala,monica49@example.org,0373234678,Olson-Miranda,https://smith.biz/,Partner,Retail,9,61,Yes
L00871,Kim Mcdowell,rebecca12@example.net,0149215005,"Mitchell, Johnson and Ward",https://arroyo.com/,Referral,IT,2,78,Yes
L00872,Jennifer Brown,yreynolds@example.com,1974906201,White-Floyd,http://miller.com/,Website,IT,9,74,Yes
L00873,Claire Campbell,ysilva@example.com,1956852886,Cox LLC,https://li-little.biz/,Cold Call,Manufacturing,4,74,No
L00874,Marcus Lyons,robbinslouis@example.org,9011179675,Raymond-Vaughn,http://munoz.biz/,LinkedIn,Manufacturing,10,39,No
L00875,Leslie Watson,jfry@example.org,3986220719,"Bass, Mcgee and Patterson",http://www.lin-barnes.com/,Website,Finance,4,78,No
L00876,Nicholas Walker,sandra00@example.net,9374311412,"Villanueva, Brown and Gordon",http://www.perkins.org/,Website,IT,0,42,No
L00877,David Lopez,walkerrickey@example.org,5504136384,Greene LLC,https://jenkins.com/,Partner,IT,6,83,Yes
L00878,Joseph Lewis,deborahmolina@example.net,6671485818,"Smith, Barrett and Cain",http://kent-reynolds.com/,LinkedIn,Healthcare,1,20,No
L00879,Rodney Gill,lunarebecca@example.net,4694887913,Smith-Martin,http://sanchez.com/,Partner,Education,8,60,Yes
L00880,Sherry Lee,melissa54@example.com,9872634142,"Hanna, Henderson and Stanley",https://www.johnston-patterson.com/,LinkedIn,IT,10,70,Yes
L00881,Robert Campbell,vromero@example.com,2346836201,Garcia-Smith,https://www.durham.com/,Partner,Finance,3,66,Yes
L00882,Cody Green,thorntoncarl@example.org,6317400879,"Fowler, Soto and Warner",http://www.green.info/,LinkedIn,Education,9,48,No
L00883,Robert Turner,yorkkimberly@example.net,1837421736,"Black, Kelley and Phillips",https://www.roman-ford.com/,Partner,IT,6,25,No
L00884,Linda Jones,lopezmaurice@example.com,6652441928,Garcia-Sanchez,http://wright.com/,Partner,Manufacturing,4,75,No
L00885,Cheryl Pena,robinramsey@example.com,3615877783,Mitchell Inc,http://www.robles-farmer.info/,Website,Education,6,83,Yes
L00886,Sheila Cortez DVM,lmcfarland@example.com,8971034705,Anderson-Perez,http://www.lopez.net/,Partner,IT,6,47,No
L00887,Stacy Lopez,keith25@example.com,9313400483,"Olsen, Martin and Thomas",https://www.guerrero.org/,Email Campaign,Manufacturing,1,49,No
L00888,Kyle Moore,kingalex@example.com,5486245034,"Parker, Murray and Gonzalez",https://adams.net/,Email Campaign,Manufacturing,8,49,No
L00889,Tracy Zhang,jbrooks@example.net,3353962277,Smith-Navarro,http://dalton.com/,LinkedIn,Finance,9,71,Yes
L00890,Melissa Avila,leemia@example.net,8422141601,"Daniels, Smith and Smith",https://wells-davis.biz/,Website,IT,4,59,No
L00891,Elizabeth Lee,zmejia@example.com,7800880820,Elliott and Sons,http://nicholson.com/,Email Campaign,Education,0,80,No
L00892,Micheal Maddox,carlaevans@example.org,9863270711,Benton-Williams,http://www.smith.com/,Partner,Education,10,53,No
L00893,Heather Johnson,vmcneil@example.com,4241644074,Daniel Group,https://smith-miller.biz/,Email Campaign,Education,3,75,No
L00894,Samantha Friedman,brownalec@example.net,9470353039,Dominguez PLC,https://lin.com/,Referral,Education,9,89,Yes
L00895,Susan Hood,lbarr@example.org,4296230804,Brown LLC,http://salinas.com/,Website,Manufacturing,9,51,No
L00896,Michelle Hudson,jessica05@example.net,3371214377,Hall-Nunez,https://keller.com/,Cold Call,IT,3,64,Yes
L00897,Karen Woods,tammy15@example.org,3464656060,Ramirez Ltd,http://www.brown.com/,Event,Manufacturing,6,85,Yes
L00898,Casey Hopkins,halljohn@example.net,7529447375,"Wilson, Macias and Davis",http://miranda.net/,Cold Call,Manufacturing,5,71,No
L00899,Elizabeth Peters,sanchezjason@example.com,1614537572,"Sawyer, Cooper and Cooper",https://www.carlson.biz/,Event,Manufacturing,8,79,No
L00900,Ryan Spears,sleblanc@example.org,1563871740,Castillo-Taylor,https://www.kelly.biz/,Event,Retail,2,24,No
L00901,Julie Martinez,erichardson@example.net,3704345405,Green Inc,https://www.williams.com/,Cold Call,Retail,8,81,Yes
L00902,Jesse Thomas,tsimmons@example.net,2762030727,"Morgan, Harris and Costa",https://smith.net/,LinkedIn,Healthcare,0,42,No
L00903,Sharon Gaines,aacevedo@example.org,2509654203,Fletcher PLC,https://www.hamilton-kirk.net/,Event,Healthcare,0,82,Yes
L00904,Seth Garcia,hartsusan@example.net,5796578696,Cobb-Brown,https://simmons.biz/,Partner,IT,9,45,Yes
L00905,Alyssa Hicks,qrodriguez@example.org,4915307688,Combs-Bryant,http://mullins-mckay.net/,LinkedIn,Education,3,92,Yes
L00906,Holly Moore MD,olang@example.org,2563294917,Morris-Powell,http://www.miller.com/,Cold Call,IT,6,46,No
L00907,Tammy Walton,washingtonkenneth@example.com,6757202950,Hayes Group,http://jones-hall.net/,Partner,IT,5,24,Yes
L00908,Norman Rogers,steven87@example.org,1947368441,"Johnson, Allen and Bryant",https://smith.info/,Cold Call,Education,9,72,Yes
L00909,Joseph Gilbert,xsnyder@example.net,2577323776,Patterson-Wright,https://carter.biz/,LinkedIn,Healthcare,10,86,Yes
L00910,Suzanne Cole,michael45@example.com,4319998529,Carlson-Harris,http://shepherd.com/,Partner,Manufacturing,2,93,Yes
L00911,William Clark,vfoster@example.com,2993117947,Hill Group,https://www.johnson.biz/,Email Campaign,Retail,9,25,No
L00912,Peter Park,michaelschroeder@example.org,8216374044,Brown and Sons,https://www.willis-white.net/,Partner,Manufacturing,10,28,No
L00913,Frederick Gomez,gberger@example.com,3169304870,Hart-Lopez,http://randall-ramsey.com/,LinkedIn,Education,0,22,No
L00914,Ashlee Shah,ucarter@example.org,6366929780,Smith Ltd,https://www.cooper-walter.com/,LinkedIn,Healthcare,2,80,Yes
L00915,Suzanne Hudson,jason12@example.net,8657988525,Davis-Reed,https://www.baker.org/,Email Campaign,Healthcare,10,69,Yes
L00916,William Jordan,nholden@example.net,0079359373,Huynh LLC,https://mathis.com/,Cold Call,Retail,7,49,No
L00917,Ronnie Brown,petersonallison@example.org,4713971327,Thomas Inc,https://www.anderson.com/,Event,Manufacturing,9,75,Yes
L00918,Judy Gonzalez,james73@example.com,1531886900,Wilson and Sons,http://richardson-griffin.com/,Cold Call,Education,10,53,No
L00919,Matthew Martinez,elizabeth95@example.org,8112205631,"King, Price and Figueroa",https://www.salinas.com/,LinkedIn,Manufacturing,3,35,No
L00920,Carlos Jennings,jgarcia@example.com,4513111686,Hess-Johnson,http://www.jackson-knight.com/,Email Campaign,Retail,9,40,No
L00921,Donald Henson,christineolson@example.org,7584144890,Campbell-Duffy,https://fuentes.com/,Referral,IT,0,66,Yes
L00922,Barbara Thompson,sallen@example.com,1179762697,Gonzalez and Sons,http://hughes.org/,LinkedIn,Finance,8,81,Yes
L00923,Jeff Quinn,houstonsandra@example.org,4095299351,Acosta-Gross,http://williams.com/,Referral,Finance,4,76,Yes
L00924,David Ortiz,qperez@example.net,8655878230,Robinson-Smith,http://www.faulkner.org/,Email Campaign,Finance,4,78,Yes
L00925,Nicholas Jackson,susanlopez@example.org,1309922537,"Garcia, Porter and Richards",http://gutierrez.net/,Website,Education,0,33,No
L00926,Joshua Miller,lbarron@example.net,5765164619,Spencer PLC,http://www.casey.org/,Website,Finance,9,95,Yes
L00927,Amy Austin,mcclurejulie@example.com,2880404119,Manning Ltd,https://arnold-baldwin.com/,Referral,Healthcare,9,24,Yes
L00928,Melissa Lewis,dylanwarren@example.net,7628285952,Wallace-Phillips,http://powell.info/,LinkedIn,IT,0,63,No
L00929,Paul Schwartz,reneechan@example.org,0423131404,Oliver Ltd,https://johnson.info/,Event,IT,5,89,Yes
L00930,Allison Mcclain,khanlisa@example.net,2887065041,Patel-Stewart,http://sanders.com/,Event,Retail,4,45,No
L00931,Kevin Mason,hendrixjessica@example.net,2555194173,"Wilson, Small and Small",http://torres-young.com/,Website,Manufacturing,8,90,Yes
L00932,Hailey Ross,samuelwhite@example.com,2110647996,Atkinson-Payne,http://www.lawson-johnson.com/,Email Campaign,Retail,1,60,No
L00933,Kimberly Burch,brettburnett@example.org,0498413714,"Russo, Vargas and Hill",https://www.elliott.com/,Event,Healthcare,8,77,Yes
L00934,Jeremy Brown,adammontgomery@example.net,4293786392,Johnson Group,http://www.atkinson.info/,Website,Finance,10,47,Yes
L00935,Christian Anderson,hannahallen@example.com,0344717828,Smith LLC,http://harrison-ellis.com/,Cold Call,Finance,3,45,No
L00936,Noah Larson,isaiahhorne@example.net,4861388512,Miller-Bradley,http://www.jackson.com/,Cold Call,Manufacturing,3,73,No
L00937,Jessica Holder,mccallrandall@example.com,7847802084,Martinez-King,https://www.stanton.com/,Email Campaign,Finance,4,71,Yes
L00938,Linda Hall,cwebster@example.net,3713387518,Knight Group,https://white.com/,Partner,Education,9,93,Yes
L00939,Steven Fields,portiz@example.com,3409458915,Taylor-Ponce,http://mejia.com/,Referral,Healthcare,6,23,Yes
L00940,James Garcia,benjamin59@example.org,0695860139,Calderon-Munoz,http://villarreal.net/,Website,Healthcare,10,82,Yes
L00941,Antonio Johnson,kathryncaldwell@example.org,6976217058,"Perez, Freeman and Estrada",https://www.cole.com/,LinkedIn,Healthcare,4,94,Yes
L00942,Victoria Fuentes PhD,donnathompson@example.com,3741475977,Ramsey-Ferguson,https://www.romero.com/,Website,Manufacturing,8,83,Yes
L00943,Cynthia Estrada,rray@example.com,1363292582,"Mills, Rodgers and Cummings",http://lee.com/,Cold Call,Retail,5,90,Yes
L00944,Alyssa Powell,destinypatton@example.net,4861382284,"Bennett, Richardson and Williams",http://www.powell-schmidt.com/,Website,Finance,7,89,Yes
L00945,Eric Miller,yhernandez@example.org,8659494895,Rasmussen-Reid,http://www.valentine.org/,Cold Call,Healthcare,4,26,No
L00946,George Lane,brittany97@example.com,8444083826,Davis-Harvey,https://www.cook.com/,Cold Call,IT,7,42,No
L00947,Kathleen Miller,susan50@example.org,0525482057,"Briggs, Jackson and Rodriguez",https://vargas.com/,LinkedIn,Manufacturing,1,66,No
L00948,Raymond Garrett,igonzalez@example.com,5856613674,"Mccann, Davis and Todd",https://www.lee-reyes.com/,Cold Call,IT,6,60,Yes
L00949,Matthew Harris,whitemartha@example.org,8264886201,Scott and Sons,https://sosa-flores.info/,Website,Finance,10,74,Yes
L00950,Randy Pacheco,bdawson@example.net,5577278238,Johnson-Williamson,https://www.woodard.com/,Event,Education,0,87,Yes
L00951,Alejandro Castillo,zreyes@example.net,3923452442,"Willis, Aguilar and Keller",https://fisher.com/,Email Campaign,IT,8,55,Yes
L00952,Melissa Knight,robert35@example.org,7757315098,"Willis, Harding and Davis",https://www.henry.com/,Referral,Manufacturing,8,84,Yes
L00953,Mary Pierce,ccooper@example.org,7667767267,Herrera-Rangel,http://www.brewer.com/,Cold Call,IT,5,92,Yes
L00954,Rebecca Walker,michaelwashington@example.com,8153022121,Griffin-Villarreal,http://www.martinez.com/,Email Campaign,Education,4,39,No
L00955,Linda Greene,brianna19@example.org,4848043226,"Dominguez, Green and Larsen",http://www.hartman.com/,Cold Call,Manufacturing,7,77,No
L00956,Michelle Khan,kathleengarza@example.org,7437515659,Harris LLC,https://sanchez-brown.com/,Referral,IT,9,65,Yes
L00957,Patrick Ramirez,steven51@example.net,9312217613,Stokes-Oneill,http://www.mora-robinson.com/,Partner,Healthcare,2,22,No
L00958,Jose Jones,xhoover@example.com,0001949584,Hatfield-Marshall,https://www.davis.com/,LinkedIn,Retail,10,61,Yes
L00959,Anne Browning,carterdeborah@example.com,9633335673,Ruiz Group,http://www.diaz.com/,Email Campaign,IT,8,61,Yes
L00960,Jerry York,gvaldez@example.org,9787904421,"Anderson, Sanchez and Floyd",https://www.bates.com/,Cold Call,Education,8,69,Yes
L00961,Anthony Burton,bstevenson@example.org,5484743745,Smith-Bates,https://www.walker-ramirez.info/,Referral,Education,0,89,Yes
L00962,Christy Cox,mcmahonjessica@example.net,4415077217,Burch-Stevens,http://www.williamson.com/,LinkedIn,Healthcare,10,86,Yes
L00963,Erika Garrett MD,laurapowers@example.com,9926692610,Brown-Leblanc,https://www.tran.com/,Referral,Retail,3,72,Yes
L00964,Alyssa Davila,williamsronald@example.com,8387809980,"Richardson, Leblanc and Atkinson",https://www.rich.info/,Email Campaign,Manufacturing,1,66,No
L00965,Steven Johnson,melissa05@example.com,1291382614,Clayton and Sons,https://www.miranda.info/,Partner,IT,7,33,Yes
L00966,Vanessa Prince,mccormickmarisa@example.net,8154444570,"Morris, Acosta and Rogers",http://leonard.com/,Website,Retail,3,48,No
L00967,Robert Ray,jason20@example.org,3810269942,"Tanner, Jackson and Leblanc",https://www.cox.com/,Email Campaign,Retail,1,76,No
L00968,Shawn Sanchez,gaguirre@example.com,3779101689,Miller LLC,http://sanchez.com/,Event,Finance,9,45,No
L00969,Miss Jessica Sosa,pattersonrandall@example.org,2722760130,Mathews-Dickson,https://www.west-carrillo.com/,Cold Call,Education,4,52,No
L00970,Benjamin Morales,daniel83@example.net,6575214907,"Reyes, Mitchell and Meyers",http://lynch.info/,Email Campaign,Retail,9,77,Yes
L00971,Yvette Rivera,ashley04@example.net,5956594435,Giles-Cline,http://www.murphy.info/,Cold Call,Manufacturing,8,72,No
L00972,Jonathan Webster MD,ernestjohnson@example.com,2103581391,"Lucas, Weiss and Zimmerman",https://burton.com/,Cold Call,IT,6,92,Yes
L00973,Jay Love,hughesderrick@example.com,7424756852,Pena-Alvarado,http://rollins.com/,Website,Education,8,69,No
L00974,Jonathan Griffin,bobrien@example.net,5459390313,Smith and Sons,https://may.info/,Website,Retail,0,33,No
L00975,John Lloyd,williamsryan@example.org,7787501776,"Richards, Barber and Keith",https://www.moore.com/,Partner,Healthcare,3,58,No
L00976,Daniel Anderson,kaitlinallen@example.org,2255747248,"Pugh, Andrews and Hill",http://www.blair.com/,Email Campaign,Healthcare,8,72,Yes
L00977,Brian Reilly,sherriandersen@example.org,8310040819,Stuart and Sons,https://www.wilson.org/,Email Campaign,Manufacturing,1,87,No
L00978,Cameron Little,johnsonpatricia@example.com,1687907173,Chambers Inc,https://crawford.com/,LinkedIn,Healthcare,2,50,No
L00979,Javier Crosby,edward73@example.org,5819622968,Cruz-Holt,https://hayden-fox.com/,LinkedIn,Education,2,64,No
L00980,Raymond Mills,zbauer@example.org,7696979439,Jackson and Sons,http://www.myers-munoz.info/,LinkedIn,IT,2,65,Yes
L00981,Breanna Watkins,kesparza@example.org,1756414540,Johnson-Le,https://www.mccormick-mills.com/,Referral,IT,2,47,No
L00982,Mark Hughes,angelafoster@example.com,8320524985,"Chapman, Gonzalez and Martinez",https://www.mcdaniel.biz/,LinkedIn,IT,6,91,Yes
L00983,Brandon Hernandez,vaughnnancy@example.net,0046711088,Howell-Ramirez,https://chapman-boyle.com/,Partner,Manufacturing,1,28,No
L00984,Chad Dorsey,lisarusso@example.com,3473904785,Thompson-Dunlap,https://dickson-richards.biz/,Event,Healthcare,4,76,Yes
L00985,Stephen Martin,amanda68@example.org,9253199137,Gomez LLC,http://www.williams-williams.com/,Website,IT,2,58,No
L00986,Eric Williams,matthewhernandez@example.com,9559686348,Wallace-Kent,http://patterson.biz/,Website,Healthcare,4,30,No
L00987,Eric Levy,michellemayer@example.net,4702730665,Murphy PLC,https://lee-gregory.net/,Website,Retail,1,25,No
L00988,Eric Walker,nicholas78@example.com,1297855538,"Hall, May and Gibson",http://kim.com/,Cold Call,Healthcare,10,21,No
L00989,Hannah Collins,danielle24@example.net,2509587400,"Scott, Johnson and Montes",http://www.richards.com/,Referral,IT,2,87,Yes
L00990,Taylor Holmes,claudiacox@example.net,8510981460,"White, Anderson and Ware",https://www.cooley.com/,Email Campaign,Manufacturing,6,26,No
L00991,Zoe Wang,brandon10@example.net,2869999554,"Love, Carrillo and Knox",https://www.glenn.com/,Referral,IT,7,36,Yes
L00992,Michele Chen,amber80@example.org,6498870453,Gonzalez-Mcguire,https://www.ramirez-crosby.net/,Website,Education,9,57,Yes
L00993,Bonnie Mckinney,sabrinarich@example.net,8626057940,"Hunt, Snow and Wallace",https://medina.com/,Cold Call,Manufacturing,6,63,Yes
L00994,Duane Miles,jessica73@example.net,0828319924,Barron-Campbell,https://harris-strong.com/,Email Campaign,Finance,3,77,Yes
L00995,Richard Young,timothystevenson@example.org,1018486994,Hamilton LLC,https://ortiz-smith.org/,Partner,Education,3,93,Yes
L00996,Mary Richards,yrose@example.net,5397403014,"Hernandez, Schroeder and Richardson",http://griffin-wade.com/,Cold Call,Manufacturing,3,37,No
L00997,Gina Graham,jodi16@example.org,2855333630,"Allison, Chung and Maddox",http://www.martinez.com/,Email Campaign,Healthcare,8,57,No
L00998,David Ware,fdavidson@example.com,4651863171,Vargas Ltd,http://french-perez.net/,Website,Healthcare,5,33,Yes
L00999,Karen Frazier,logansteve@example.com,0775697192,Freeman PLC,https://www.simon.com/,Partner,Manufacturing,0,44,No
L01000,Jennifer Wells,reedisaiah@example.com,9460937099,Rush-Hester,http://jones-hernandez.info/,Referral,IT,7,41,No
